Town Code,Town Name,Grant Name,Grant Year,Grant Amount
332,Killingly: So. Killingly F.D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
333,Killingly: Williamsville F.D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$5,324.95"
333,Killingly: Williamsville F.D.,STATE-OWNED PILOT,2010,$0.00
333,Killingly: Williamsville F.D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
333,Killingly: Williamsville F.D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$4,770.76"
333,Killingly: Williamsville F.D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
335,Manchester: Eighth Utilities District,MFG. MACH. & EQUIP / COMML M.V.,2011,"$55,012.69"
335,Manchester: Eighth Utilities District,STATE-OWNED PILOT,2010,$0.00
335,Manchester: Eighth Utilities District,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
335,Manchester: Eighth Utilities District,MFG. MACH. & EQUIP / COMML M.V.,2010,"$74,166.88"
335,Manchester: Eighth Utilities District,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
337,Middletown: South Fire,MFG. MACH. & EQUIP / COMML M.V.,2011,"$165,713.47"
337,Middletown: South Fire,TOTALLY DISABLED,2012,$149.94
337,Middletown: South Fire,COLLEGES & HOSPITALS PILOT,2014,"$7,762.53"
337,Middletown: South Fire,STATE-OWNED PILOT,2010,$0.00
337,Middletown: South Fire,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
337,Middletown: South Fire,COLLEGES & HOSPITALS PILOT,2010,"$5,611.85"
337,Middletown: South Fire,MFG. MACH. & EQUIP / COMML M.V.,2010,"$182,434.63"
337,Middletown: South Fire,COLLEGES & HOSPITALS PILOT,2013,"$4,563.03"
337,Middletown: South Fire,COLLEGES & HOSPITALS PILOT,2012,"$4,725.13"
337,Middletown: South Fire,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
337,Middletown: South Fire,COLLEGES & HOSPITALS PILOT,2011,"$5,185.00"
338,Middletown: Westfield Fire,MFG. MACH. & EQUIP / COMML M.V.,2011,"$8,804.50"
338,Middletown: Westfield Fire,TOTALLY DISABLED,2014,$35.52
338,Middletown: Westfield Fire,TOTALLY DISABLED,2013,$41.64
338,Middletown: Westfield Fire,TOTALLY DISABLED,2012,$37.70
338,Middletown: Westfield Fire,STATE-OWNED PILOT,2010,$0.00
338,Middletown: Westfield Fire,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
338,Middletown: Westfield Fire,MFG. MACH. & EQUIP / COMML M.V.,2010,"$9,159.00"
338,Middletown: Westfield Fire,DISTRESSED,2012,"$4,126.80"
338,Middletown: Westfield Fire,DISTRESSED,2013,"$2,302.44"
338,Middletown: Westfield Fire,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
339,New Hartford: Village Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$5,663.99"
339,New Hartford: Village Fire D.,STATE-OWNED PILOT,2010,$0.00
339,New Hartford: Village Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
339,New Hartford: Village Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$6,376.86"
339,New Hartford: Village Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
340,New Hartford: Pine Meadow,MFG. MACH. & EQUIP / COMML M.V.,2011,$103.58
340,New Hartford: Pine Meadow,STATE-OWNED PILOT,2010,$0.00
340,New Hartford: Pine Meadow,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
340,New Hartford: Pine Meadow,MFG. MACH. & EQUIP / COMML M.V.,2010,$165.12
340,New Hartford: Pine Meadow,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
341,New Hartford: South End Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$7.56
341,New Hartford: South End Fire D.,STATE-OWNED PILOT,2010,$0.00
341,New Hartford: South End Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
341,New Hartford: South End Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$7.55
341,New Hartford: South End Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
342,New Milford: N Milford Fire,COLLEGES & HOSPITALS PILOT,2014,"$5,109.84"
342,New Milford: N Milford Fire,STATE-OWNED PILOT,2010,$0.00
342,New Milford: N Milford Fire,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
342,New Milford: N Milford Fire,COLLEGES & HOSPITALS PILOT,2010,"$5,391.28"
342,New Milford: N Milford Fire,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
342,New Milford: N Milford Fire,COLLEGES & HOSPITALS PILOT,2013,"$5,670.66"
342,New Milford: N Milford Fire,COLLEGES & HOSPITALS PILOT,2012,"$3,928.55"
342,New Milford: N Milford Fire,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
342,New Milford: N Milford Fire,COLLEGES & HOSPITALS PILOT,2011,"$4,756.93"
343,Canaan: Canaan Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
343,Canaan: Canaan Fire D.,STATE-OWNED PILOT,2010,$0.00
343,Canaan: Canaan Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
343,Canaan: Canaan Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
343,Canaan: Canaan Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
344,Plainfield: Central Village Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,167.09"
344,Plainfield: Central Village Fire D.,STATE-OWNED PILOT,2010,$0.00
344,Plainfield: Central Village Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
344,Plainfield: Central Village Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$1,973.79"
344,Plainfield: Central Village Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
345,Plainfield: Moosup: Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,752.35"
345,Plainfield: Moosup: Fire D.,COLLEGES & HOSPITALS PILOT,2014,$81.03
345,Plainfield: Moosup: Fire D.,STATE-OWNED PILOT,2010,$0.00
345,Plainfield: Moosup: Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
345,Plainfield: Moosup: Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$2,001.83"
345,Plainfield: Moosup: Fire D.,COLLEGES & HOSPITALS PILOT,2013,$180.46
345,Plainfield: Moosup: Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
346,Plainfield: Plainfield Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,658.47"
346,Plainfield: Plainfield Fire D.,DISTRESSED,2010,"$25,412.72"
346,Plainfield: Plainfield Fire D.,COLLEGES & HOSPITALS PILOT,2014,"$1,750.04"
346,Plainfield: Plainfield Fire D.,STATE-OWNED PILOT,2010,$0.00
346,Plainfield: Plainfield Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
346,Plainfield: Plainfield Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$2,829.61"
346,Plainfield: Plainfield Fire D.,COLLEGES & HOSPITALS PILOT,2013,"$2,085.67"
346,Plainfield: Plainfield Fire D.,DISTRESSED,2012,$563.40
346,Plainfield: Plainfield Fire D.,DISTRESSED,2013,$609.66
346,Plainfield: Plainfield Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
347,Plainfield: Wauregan Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$4,359.77"
347,Plainfield: Wauregan Fire D.,DISTRESSED,2010,"$1,145.59"
347,Plainfield: Wauregan Fire D.,STATE-OWNED PILOT,2010,$0.00
347,Plainfield: Wauregan Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
347,Plainfield: Wauregan Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$8,344.64"
347,Plainfield: Wauregan Fire D.,DISTRESSED,2012,$812.08
347,Plainfield: Wauregan Fire D.,DISTRESSED,2013,$758.65
347,Plainfield: Wauregan Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
348,Pomfret: Pomfret Fire D.,STATE-OWNED PILOT,2010,$0.00
348,Pomfret: Pomfret Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
348,Pomfret: Pomfret Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$1,053.05"
348,Pomfret: Pomfret Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
349,Putnam: E. Putnam F.D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$841.32
349,Putnam: E. Putnam F.D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$8,195.62"
349,Putnam: E. Putnam F.D.,STATE-OWNED PILOT,2010,$0.00
349,Putnam: E. Putnam F.D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
349,Putnam: E. Putnam F.D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$9,193.68"
349,Putnam: E. Putnam F.D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
355,Simsbury: Simsbury Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$2,135.28"
355,Simsbury: Simsbury Fire D.,TOTALLY DISABLED,2010,$42.00
355,Simsbury: Simsbury Fire D.,TOTALLY DISABLED,2014,$56.25
355,Simsbury: Simsbury Fire D.,TOTALLY DISABLED,2013,$45.17
355,Simsbury: Simsbury Fire D.,TOTALLY DISABLED,2012,$46.92
355,Simsbury: Simsbury Fire D.,TOTALLY DISABLED,2011,$48.41
355,Simsbury: Simsbury Fire D.,STATE-OWNED PILOT,2010,$0.00
355,Simsbury: Simsbury Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
355,Simsbury: Simsbury Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$2,929.51"
355,Simsbury: Simsbury Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
356,,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,995.81"
357,Sterling: Sterling Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,033.71"
357,Sterling: Sterling Fire D.,DISTRESSED,2010,$259.39
357,Sterling: Sterling Fire D.,STATE-OWNED PILOT,2010,$0.00
357,Sterling: Sterling Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
357,Sterling: Sterling Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$345.82
357,Sterling: Sterling Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
360,Stonington: Pawcatuck Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$4,423.79"
360,Stonington: Pawcatuck Fire D.,ELDERLY TAX FREEZE,2012,$241.64
360,Stonington: Pawcatuck Fire D.,ELDERLY TAX FREEZE,2014,$199.99
360,Stonington: Pawcatuck Fire D.,ELDERLY TAX FREEZE,2011,$325.06
360,Stonington: Pawcatuck Fire D.,STATE-OWNED PILOT,2010,$0.00
360,Stonington: Pawcatuck Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
360,Stonington: Pawcatuck Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$4,661.81"
360,Stonington: Pawcatuck Fire D.,ELDERLY TAX FREEZE,2013,$199.99
360,Stonington: Pawcatuck Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
361,Stonington: Quiambaug FireD.,MFG. MACH. & EQUIP / COMML M.V.,2011,$65.23
361,Stonington: Quiambaug FireD.,STATE-OWNED PILOT,2010,$0.00
361,Stonington: Quiambaug FireD.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
361,Stonington: Quiambaug FireD.,MFG. MACH. & EQUIP / COMML M.V.,2010,$101.27
361,Stonington: Quiambaug FireD.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
362,Stonington: Stonington Fire D.,STATE-OWNED PILOT,2010,$0.00
362,Stonington: Stonington Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
362,Stonington: Stonington Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$32.92
362,Stonington: Stonington Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
363,Stonington: Wequetequock Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$57.63
363,Stonington: Wequetequock Fire D.,ELDERLY TAX FREEZE,2014,$66.84
363,Stonington: Wequetequock Fire D.,STATE-OWNED PILOT,2010,$0.00
363,Stonington: Wequetequock Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
363,Stonington: Wequetequock Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$105.12
363,Stonington: Wequetequock Fire D.,ELDERLY TAX FREEZE,2013,$66.84
363,Stonington: Wequetequock Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
365,Trumbull: Center District,MFG. MACH. & EQUIP / COMML M.V.,2011,$461.18
365,Trumbull: Center District,STATE-OWNED PILOT,2010,$0.00
365,Trumbull: Center District,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
365,Trumbull: Center District,MFG. MACH. & EQUIP / COMML M.V.,2010,$466.05
365,Trumbull: Center District,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
366,Trumbull: Long Hill Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$889.42
366,Trumbull: Long Hill Fire D.,STATE-OWNED PILOT,2010,$0.00
366,Trumbull: Long Hill Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
366,Trumbull: Long Hill Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$919.91
366,Trumbull: Long Hill Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
367,Trumbull: Nichols Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$3,101.84"
367,Trumbull: Nichols Fire D.,STATE-OWNED PILOT,2010,$0.00
367,Trumbull: Nichols Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
367,Trumbull: Nichols Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$4,752.29"
367,Trumbull: Nichols Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
368,Watertown: Watertown Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
368,Watertown: Watertown Fire D.,STATE-OWNED PILOT,2010,$0.00
368,Watertown: Watertown Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
368,Watertown: Watertown Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
368,Watertown: Watertown Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
369,West Haven: Allingtown Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$17,230.18"
369,West Haven: Allingtown Fire D.,ELDERLY HOMEOWNERS,2012,"$1,599.52"
369,West Haven: Allingtown Fire D.,ELDERLY HOMEOWNERS,2010,$379.77
369,West Haven: Allingtown Fire D.,ELDERLY HOMEOWNERS,2014,"$1,991.94"
369,West Haven: Allingtown Fire D.,ELDERLY HOMEOWNERS,2011,"$1,259.74"
369,West Haven: Allingtown Fire D.,COLLEGES & HOSPITALS PILOT,2014,"$346,044.87"
369,West Haven: Allingtown Fire D.,STATE-OWNED PILOT,2010,$0.00
369,West Haven: Allingtown Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
369,West Haven: Allingtown Fire D.,COLLEGES & HOSPITALS PILOT,2010,"$164,385.57"
369,West Haven: Allingtown Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$30,251.84"
369,West Haven: Allingtown Fire D.,COLLEGES & HOSPITALS PILOT,2013,"$343,869.99"
369,West Haven: Allingtown Fire D.,COLLEGES & HOSPITALS PILOT,2012,"$275,054.09"
369,West Haven: Allingtown Fire D.,ELDERLY HOMEOWNERS,2013,"$1,918.19"
369,West Haven: Allingtown Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
369,West Haven: Allingtown Fire D.,COLLEGES & HOSPITALS PILOT,2011,"$262,874.11"
370,West Haven: First Center Fire D. #1,MFG. MACH. & EQUIP / COMML M.V.,2011,"$7,410.22"
370,West Haven: First Center Fire D. #1,ELDERLY HOMEOWNERS,2012,"$4,215.49"
370,West Haven: First Center Fire D. #1,ELDERLY HOMEOWNERS,2010,"$1,362.70"
370,West Haven: First Center Fire D. #1,ELDERLY HOMEOWNERS,2014,"$4,414.39"
370,West Haven: First Center Fire D. #1,ELDERLY HOMEOWNERS,2011,"$3,520.42"
370,West Haven: First Center Fire D. #1,COLLEGES & HOSPITALS PILOT,2014,"$877,484.62"
370,West Haven: First Center Fire D. #1,STATE-OWNED PILOT,2010,$0.00
370,West Haven: First Center Fire D. #1,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
370,West Haven: First Center Fire D. #1,COLLEGES & HOSPITALS PILOT,2010,"$418,875.00"
370,West Haven: First Center Fire D. #1,MFG. MACH. & EQUIP / COMML M.V.,2010,"$5,968.83"
370,West Haven: First Center Fire D. #1,COLLEGES & HOSPITALS PILOT,2013,"$877,484.62"
370,West Haven: First Center Fire D. #1,COLLEGES & HOSPITALS PILOT,2012,"$523,593.00"
370,West Haven: First Center Fire D. #1,ELDERLY HOMEOWNERS,2013,"$4,821.42"
370,West Haven: First Center Fire D. #1,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
370,West Haven: First Center Fire D. #1,COLLEGES & HOSPITALS PILOT,2011,"$523,593.00"
371,West Haven: West Shore FireD. #2,MFG. MACH. & EQUIP / COMML M.V.,2011,"$29,444.90"
371,West Haven: West Shore FireD. #2,ELDERLY HOMEOWNERS,2012,"$1,982.37"
371,West Haven: West Shore FireD. #2,ELDERLY HOMEOWNERS,2010,$596.40
371,West Haven: West Shore FireD. #2,ELDERLY HOMEOWNERS,2014,"$1,755.86"
371,West Haven: West Shore FireD. #2,ELDERLY HOMEOWNERS,2011,"$1,265.01"
371,West Haven: West Shore FireD. #2,COLLEGES & HOSPITALS PILOT,2014,"$220,055.67"
371,West Haven: West Shore FireD. #2,STATE-OWNED PILOT,2010,$0.00
371,West Haven: West Shore FireD. #2,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
371,West Haven: West Shore FireD. #2,COLLEGES & HOSPITALS PILOT,2010,"$206,050.16"
371,West Haven: West Shore FireD. #2,MFG. MACH. & EQUIP / COMML M.V.,2010,"$38,176.65"
371,West Haven: West Shore FireD. #2,COLLEGES & HOSPITALS PILOT,2013,"$245,049.12"
371,West Haven: West Shore FireD. #2,COLLEGES & HOSPITALS PILOT,2012,"$247,005.12"
371,West Haven: West Shore FireD. #2,ELDERLY HOMEOWNERS,2013,"$2,430.41"
371,West Haven: West Shore FireD. #2,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
371,West Haven: West Shore FireD. #2,COLLEGES & HOSPITALS PILOT,2011,"$257,265.68"
372,Windsor: Wilson Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
372,Windsor: Wilson Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$169.50
372,Windsor: Wilson Fire D.,STATE-OWNED PILOT,2010,$0.00
372,Windsor: Wilson Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
372,Windsor: Wilson Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$445.31
372,Windsor: Wilson Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
373,Windsor: Windsor Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,$37.68
373,Windsor: Windsor Fire D.,STATE-OWNED PILOT,2010,$0.00
373,Windsor: Windsor Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
373,Windsor: Windsor Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,$36.85
373,Windsor: Windsor Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
374,Putnam: West Putnam District,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
374,Putnam: West Putnam District,COLLEGES & HOSPITALS PILOT,2014,$85.33
374,Putnam: West Putnam District,STATE-OWNED PILOT,2010,$0.00
374,Putnam: West Putnam District,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
374,Putnam: West Putnam District,COLLEGES & HOSPITALS PILOT,2010,$55.21
374,Putnam: West Putnam District,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
374,Putnam: West Putnam District,COLLEGES & HOSPITALS PILOT,2013,$95.02
374,Putnam: West Putnam District,COLLEGES & HOSPITALS PILOT,2012,$100.88
374,Putnam: West Putnam District,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
374,Putnam: West Putnam District,COLLEGES & HOSPITALS PILOT,2011,$102.85
376,Middletown: City Fire District,MFG. MACH. & EQUIP / COMML M.V.,2011,"$27,037.89"
376,Middletown: City Fire District,STATE-OWNED PILOT,2010,$0.00
376,Middletown: City Fire District,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
376,Middletown: City Fire District,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
377,Stonington: Old Mystic Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,999.48"
377,Stonington: Old Mystic Fire D.,TOTALLY DISABLED,2010,$39.60
377,Stonington: Old Mystic Fire D.,ELDERLY TAX FREEZE,2012,$215.37
377,Stonington: Old Mystic Fire D.,ELDERLY TAX FREEZE,2010,$213.50
377,Stonington: Old Mystic Fire D.,TOTALLY DISABLED,2014,$46.87
377,Stonington: Old Mystic Fire D.,TOTALLY DISABLED,2013,$39.28
377,Stonington: Old Mystic Fire D.,TOTALLY DISABLED,2012,$35.20
377,Stonington: Old Mystic Fire D.,TOTALLY DISABLED,2011,$35.24
377,Stonington: Old Mystic Fire D.,ELDERLY TAX FREEZE,2011,$215.37
377,Stonington: Old Mystic Fire D.,STATE-OWNED PILOT,2010,$0.00
377,Stonington: Old Mystic Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
377,Stonington: Old Mystic Fire D.,MFG. MACH. & EQUIP / COMML M.V.,2010,"$2,437.30"
377,Stonington: Old Mystic Fire D.,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
501,Groton - City,TOTALLY DISABLED,2010,$132.32
501,Groton - City,DISTRESSED,2010,"$115,589.00"
501,Groton - City,ELDERLY HOMEOWNERS,2012,"$2,103.08"
501,Groton - City,ELDERLY HOMEOWNERS,2010,"$2,901.76"
501,Groton - City,TOTALLY DISABLED,2014,$109.31
501,Groton - City,ADDITIONAL VETS,2010,$590.02
501,Groton - City,TOTALLY DISABLED,2013,$100.97
501,Groton - City,ELDERLY HOMEOWNERS,2014,"$2,814.60"
501,Groton - City,TOTALLY DISABLED,2012,$121.99
501,Groton - City,ELDERLY HOMEOWNERS,2011,"$2,290.15"
501,Groton - City,TOTALLY DISABLED,2011,$130.26
501,Groton - City,ADDITIONAL VETS,2011,$673.10
501,Groton - City,STATE-OWNED PILOT,2010,$0.00
501,Groton - City,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
501,Groton - City,MFG. MACH. & EQUIP / COMML M.V.,2010,"$314,516.55"
501,Groton - City,STATE-OWNED PILOT,2014,"$55,840.03"
501,Groton - City,ADDITIONAL VETS,2012,$710.38
501,Groton - City,ADDITIONAL VETS,2013,$715.00
501,Groton - City,DISTRESSED,2012,"$90,358.77"
501,Groton - City,STATE-OWNED PILOT,2013,"$46,885.86"
501,Groton - City,ELDERLY HOMEOWNERS,2013,"$2,645.24"
501,Groton - City,DISTRESSED,2013,"$65,136.75"
501,Groton - City,STATE-OWNED PILOT,2012,"$48,919.63"
501,Groton - City,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
601,Borough of Bantam,STATE-OWNED PILOT,2010,$0.00
601,Borough of Bantam,MASHANTUCKET PEQUOT &  MOHEGAN,2010,$0.00
601,Borough of Bantam,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
601,Borough of Bantam,COLLEGES & HOSPITALS PILOT,2010,$0.00
601,Borough of Bantam,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
601,Borough of Bantam,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
603,Borough of Danielson,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
603,Borough of Danielson,ELDERLY HOMEOWNERS,2012,"$2,662.33"
603,Borough of Danielson,ELDERLY TAX FREEZE,2012,$84.35
603,Borough of Danielson,ELDERLY TAX FREEZE,2010,$84.35
603,Borough of Danielson,ELDERLY HOMEOWNERS,2014,"$3,245.90"
603,Borough of Danielson,ELDERLY HOMEOWNERS,2011,"$3,208.76"
603,Borough of Danielson,TOTALLY DISABLED,2011,"$12,682.34"
603,Borough of Danielson,ELDERLY TAX FREEZE,2011,$84.35
603,Borough of Danielson,STATE-OWNED PILOT,2010,"$13,613.98"
603,Borough of Danielson,MASHANTUCKET PEQUOT &  MOHEGAN,2010,$0.00
603,Borough of Danielson,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
603,Borough of Danielson,COLLEGES & HOSPITALS PILOT,2010,$0.00
603,Borough of Danielson,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
603,Borough of Danielson,STATE-OWNED PILOT,2014,"$11,460.31"
603,Borough of Danielson,STATE-OWNED PILOT,2013,"$11,500.49"
603,Borough of Danielson,STATE-OWNED PILOT,2012,"$11,999.35"
603,Borough of Danielson,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
603,Borough of Danielson,STATE-OWNED PILOT,2011,"$12,682.34"
604,Borough of Fenwick,STATE-OWNED PILOT,2010,$0.00
604,Borough of Fenwick,MASHANTUCKET PEQUOT &  MOHEGAN,2010,$0.00
604,Borough of Fenwick,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
604,Borough of Fenwick,COLLEGES & HOSPITALS PILOT,2010,$0.00
604,Borough of Fenwick,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
604,Borough of Fenwick,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
605,Borough Groton Long Pt,TOTALLY DISABLED,2010,$5.16
605,Borough Groton Long Pt,ELDERLY TAX FREEZE,2012,$269.20
605,Borough Groton Long Pt,ELDERLY TAX FREEZE,2010,$265.49
605,Borough Groton Long Pt,TOTALLY DISABLED,2014,$5.16
605,Borough Groton Long Pt,ADDITIONAL VETS,2010,$15.48
605,Borough Groton Long Pt,TOTALLY DISABLED,2013,$5.47
605,Borough Groton Long Pt,TOTALLY DISABLED,2012,$5.56
605,Borough Groton Long Pt,ELDERLY TAX FREEZE,2014,$243.31
605,Borough Groton Long Pt,TOTALLY DISABLED,2011,$5.82
605,Borough Groton Long Pt,ADDITIONAL VETS,2011,$13.59
605,Borough Groton Long Pt,ELDERLY TAX FREEZE,2011,$247.96
605,Borough Groton Long Pt,STATE-OWNED PILOT,2010,$0.00
605,Borough Groton Long Pt,MASHANTUCKET PEQUOT &  MOHEGAN,2010,$0.00
605,Borough Groton Long Pt,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
605,Borough Groton Long Pt,COLLEGES & HOSPITALS PILOT,2010,$0.00
605,Borough Groton Long Pt,MFG. MACH. & EQUIP / COMML M.V.,2010,$0.00
605,Borough Groton Long Pt,ADDITIONAL VETS,2012,$10.84
605,Borough Groton Long Pt,ADDITIONAL VETS,2013,$15.78
605,Borough Groton Long Pt,ELDERLY TAX FREEZE,2013,$253.66
605,Borough Groton Long Pt,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
606,Borough of Jewett City,MFG. MACH. & EQUIP / COMML M.V.,2011,"$3,328.72"
