"Town","FIPS","Year","Grant","Value"
"Somers","0901369220",2014,"Colleges & Hospitals PILOT",0
"Somers","0901369220",2014,"Elderly Circuit Breaker",59398.93
"Somers","0901369220",2014,"State Property PILOT",1379315.97
"Somers","0901369220",2014,"Veterans' Exemption",10814.3
"Somers","0901369220",2014,"Disability Exemption",576.53
"Somers","0901369220",2014,"Pequot Grants",1562239.36
"Somers","0901369220",2014,"Elderly Freeze",2000
"Somers","0901369220",2014,"DECD Tax Abatement",0
"Somers","0901369220",2014,"DECD PILOT Grant",0
"Somers","0901369220",2014,"LoCIP",88743
"Somers","0901369220",2014,"Town Aid Road",270095.76
"Somers","0901369220",2015,"Colleges & Hospitals PILOT",0
"Somers","0901369220",2015,"Elderly Circuit Breaker",59835.73
"Somers","0901369220",2015,"State Property PILOT",1499575.36
"Somers","0901369220",2015,"Veterans' Exemption",8033.36
"Somers","0901369220",2015,"Disability Exemption",597.59
"Somers","0901369220",2015,"Pequot Grants",1700850.02
"Somers","0901369220",2015,"Elderly Freeze",2000
"Somers","0901369220",2015,"DECD Tax Abatement",0
"Somers","0901369220",2015,"DECD PILOT Grant",0
"Somers","0901369220",2015,"LoCIP",87482
"Somers","0901369220",2015,"Town Aid Road",269120
"Somers","0901369220",2014,"Total",3373183.85
"Somers","0901369220",2015,"Total",3627494.06
"Stafford","0901372090",2014,"Colleges & Hospitals PILOT",215980.94
"Stafford","0901372090",2014,"Elderly Circuit Breaker",94779.66
"Stafford","0901372090",2014,"State Property PILOT",49948.23
"Stafford","0901372090",2014,"Veterans' Exemption",34259.9
"Stafford","0901372090",2014,"Disability Exemption",3145.82
"Stafford","0901372090",2014,"Pequot Grants",98522.97
"Stafford","0901372090",2014,"Elderly Freeze",0
"Stafford","0901372090",2014,"DECD Tax Abatement",0
"Stafford","0901372090",2014,"DECD PILOT Grant",0
"Stafford","0901372090",2014,"LoCIP",110004
"Stafford","0901372090",2014,"Town Aid Road",392422.22
"Stafford","0901372090",2015,"Colleges & Hospitals PILOT",228369.44
"Stafford","0901372090",2015,"Elderly Circuit Breaker",96507.59
"Stafford","0901372090",2015,"State Property PILOT",55003.03
"Stafford","0901372090",2015,"Veterans' Exemption",37179.33
"Stafford","0901372090",2015,"Disability Exemption",2956.11
"Stafford","0901372090",2015,"Pequot Grants",98482.83
"Stafford","0901372090",2015,"Elderly Freeze",0
"Stafford","0901372090",2015,"DECD Tax Abatement",0
"Stafford","0901372090",2015,"DECD PILOT Grant",0
"Stafford","0901372090",2015,"LoCIP",109168
"Stafford","0901372090",2015,"Town Aid Road",392105
"Stafford","0901372090",2014,"Total",999063.74
"Stafford","0901372090",2015,"Total",1019771.33
"Tolland","0901376290",2014,"Colleges & Hospitals PILOT",0
"Tolland","0901376290",2014,"Elderly Circuit Breaker",71146.8
"Tolland","0901376290",2014,"State Property PILOT",48842.01
"Tolland","0901376290",2014,"Veterans' Exemption",7874.23
"Tolland","0901376290",2014,"Disability Exemption",1649.16
"Tolland","0901376290",2014,"Pequot Grants",42068.7
"Tolland","0901376290",2014,"Elderly Freeze",0
"Tolland","0901376290",2014,"DECD Tax Abatement",0
"Tolland","0901376290",2014,"DECD PILOT Grant",0
"Tolland","0901376290",2014,"LoCIP",118428
"Tolland","0901376290",2014,"Town Aid Road",339492.68
"Tolland","0901376290",2015,"Colleges & Hospitals PILOT",0
"Tolland","0901376290",2015,"Elderly Circuit Breaker",73126.3
"Tolland","0901376290",2015,"State Property PILOT",52882.76
"Tolland","0901376290",2015,"Veterans' Exemption",7674.44
"Tolland","0901376290",2015,"Disability Exemption",1667.35
"Tolland","0901376290",2015,"Pequot Grants",43715.4
"Tolland","0901376290",2015,"Elderly Freeze",0
"Tolland","0901376290",2015,"DECD Tax Abatement",0
"Tolland","0901376290",2015,"DECD PILOT Grant",0
"Tolland","0901376290",2015,"LoCIP",115715
"Tolland","0901376290",2015,"Town Aid Road",338861
"Tolland","0901376290",2014,"Total",629501.58
"Tolland","0901376290",2015,"Total",633642.25
"Union","0901377830",2014,"Colleges & Hospitals PILOT",0
"Union","0901377830",2014,"Elderly Circuit Breaker",1342.37
"Union","0901377830",2014,"State Property PILOT",28808.98
"Union","0901377830",2014,"Veterans' Exemption",419.39
"Union","0901377830",2014,"Disability Exemption",21.47
"Union","0901377830",2014,"Pequot Grants",22341.05
"Union","0901377830",2014,"Elderly Freeze",0
"Union","0901377830",2014,"DECD Tax Abatement",0
"Union","0901377830",2014,"DECD PILOT Grant",0
"Union","0901377830",2014,"LoCIP",15057
"Union","0901377830",2014,"Town Aid Road",124731.93
"Union","0901377830",2015,"Colleges & Hospitals PILOT",0
"Union","0901377830",2015,"Elderly Circuit Breaker",1365.23
"Union","0901377830",2015,"State Property PILOT",32010.38
"Union","0901377830",2015,"Veterans' Exemption",671.9
"Union","0901377830",2015,"Disability Exemption",24.72
"Union","0901377830",2015,"Pequot Grants",22471.41
"Union","0901377830",2015,"Elderly Freeze",0
"Union","0901377830",2015,"DECD Tax Abatement",0
"Union","0901377830",2015,"DECD PILOT Grant",0
"Union","0901377830",2015,"LoCIP",14950
"Union","0901377830",2015,"Town Aid Road",124709
"Union","0901377830",2014,"Total",192722.19
"Union","0901377830",2015,"Total",196202.64
"Vernon","0901378250",2014,"Colleges & Hospitals PILOT",310248.8
"Vernon","0901378250",2014,"Elderly Circuit Breaker",142746.17
"Vernon","0901378250",2014,"State Property PILOT",197995.79
"Vernon","0901378250",2014,"Veterans' Exemption",21034.7
"Vernon","0901378250",2014,"Disability Exemption",3117.72
"Vernon","0901378250",2014,"Pequot Grants",177260.78
"Vernon","0901378250",2014,"Elderly Freeze",0
"Vernon","0901378250",2014,"DECD Tax Abatement",0
"Vernon","0901378250",2014,"DECD PILOT Grant",0
"Vernon","0901378250",2014,"LoCIP",217205
"Vernon","0901378250",2014,"Town Aid Road",403154.76
"Vernon","0901378250",2015,"Colleges & Hospitals PILOT",339448.85
"Vernon","0901378250",2015,"Elderly Circuit Breaker",143810.93
"Vernon","0901378250",2015,"State Property PILOT",239452.81
"Vernon","0901378250",2015,"Veterans' Exemption",23275.43
"Vernon","0901378250",2015,"Disability Exemption",3260.39
"Vernon","0901378250",2015,"Pequot Grants",177682.89
"Vernon","0901378250",2015,"Elderly Freeze",0
"Vernon","0901378250",2015,"DECD Tax Abatement",0
"Vernon","0901378250",2015,"DECD PILOT Grant",0
"Vernon","0901378250",2015,"LoCIP",208454
"Vernon","0901378250",2015,"Town Aid Road",402328
"Vernon","0901378250",2014,"Total",1472763.72
"Vernon","0901378250",2015,"Total",1537713.3
"Willington","0901385950",2014,"Colleges & Hospitals PILOT",0
"Willington","0901385950",2014,"Elderly Circuit Breaker",15631.6
"Willington","0901385950",2014,"State Property PILOT",42153.5
"Willington","0901385950",2014,"Veterans' Exemption",792.51
"Willington","0901385950",2014,"Disability Exemption",537.01
"Willington","0901385950",2014,"Pequot Grants",25916.61
"Willington","0901385950",2014,"Elderly Freeze",0
"Willington","0901385950",2014,"DECD Tax Abatement",0
"Willington","0901385950",2014,"DECD PILOT Grant",0
"Willington","0901385950",2014,"LoCIP",60224
"Willington","0901385950",2014,"Town Aid Road",258023.29
"Willington","0901385950",2015,"Colleges & Hospitals PILOT",0
"Willington","0901385950",2015,"Elderly Circuit Breaker",16657.72
"Willington","0901385950",2015,"State Property PILOT",46133.48
"Willington","0901385950",2015,"Veterans' Exemption",844.58
"Willington","0901385950",2015,"Disability Exemption",559.29
"Willington","0901385950",2015,"Pequot Grants",28761.76
"Willington","0901385950",2015,"Elderly Freeze",0
"Willington","0901385950",2015,"DECD Tax Abatement",0
"Willington","0901385950",2015,"DECD PILOT Grant",0
"Willington","0901385950",2015,"LoCIP",59949
"Willington","0901385950",2015,"Town Aid Road",257809
"Willington","0901385950",2014,"Total",403278.52
"Willington","0901385950",2015,"Total",410714.83
"Ashford","0901501430",2014,"Colleges & Hospitals PILOT",0
"Ashford","0901501430",2014,"Elderly Circuit Breaker",19464.29
"Ashford","0901501430",2014,"State Property PILOT",5628.54
"Ashford","0901501430",2014,"Veterans' Exemption",1659.76
"Ashford","0901501430",2014,"Disability Exemption",1087.54
"Ashford","0901501430",2014,"Pequot Grants",23609.85
"Ashford","0901501430",2014,"Elderly Freeze",0
"Ashford","0901501430",2014,"DECD Tax Abatement",0
"Ashford","0901501430",2014,"DECD PILOT Grant",0
"Ashford","0901501430",2014,"LoCIP",51057
"Ashford","0901501430",2014,"Town Aid Road",290968.64
"Ashford","0901501430",2015,"Colleges & Hospitals PILOT",0
"Ashford","0901501430",2015,"Elderly Circuit Breaker",20400.14
"Ashford","0901501430",2015,"State Property PILOT",6170.78
"Ashford","0901501430",2015,"Veterans' Exemption",1466.63
"Ashford","0901501430",2015,"Disability Exemption",1123.45
"Ashford","0901501430",2015,"Pequot Grants",24197.57
"Ashford","0901501430",2015,"Elderly Freeze",0
"Ashford","0901501430",2015,"DECD Tax Abatement",0
"Ashford","0901501430",2015,"DECD PILOT Grant",0
"Ashford","0901501430",2015,"LoCIP",49252
"Ashford","0901501430",2015,"Town Aid Road",291170
"Ashford","0901501430",2014,"Total",393475.62
"Ashford","0901501430",2015,"Total",393780.57
"Brooklyn","0901509190",2014,"Colleges & Hospitals PILOT",0
"Brooklyn","0901509190",2014,"Elderly Circuit Breaker",49835.62
"Brooklyn","0901509190",2014,"State Property PILOT",142639.48
"Brooklyn","0901509190",2014,"Veterans' Exemption",5069.31
"Brooklyn","0901509190",2014,"Disability Exemption",837.71
"Brooklyn","0901509190",2014,"Pequot Grants",245187.07
"Brooklyn","0901509190",2014,"Elderly Freeze",1459.75
"Brooklyn","0901509190",2014,"DECD Tax Abatement",0
"Brooklyn","0901509190",2014,"DECD PILOT Grant",0
"Brooklyn","0901509190",2014,"LoCIP",73843
"Brooklyn","0901509190",2014,"Town Aid Road",241683.14
"Brooklyn","0901509190",2015,"Colleges & Hospitals PILOT",0
"Brooklyn","0901509190",2015,"Elderly Circuit Breaker",53860.87
"Brooklyn","0901509190",2015,"State Property PILOT",153425.43
"Brooklyn","0901509190",2015,"Veterans' Exemption",4233.77
"Brooklyn","0901509190",2015,"Disability Exemption",885.71
"Brooklyn","0901509190",2015,"Pequot Grants",225240.09
"Brooklyn","0901509190",2015,"Elderly Freeze",1459.75
"Brooklyn","0901509190",2015,"DECD Tax Abatement",0
"Brooklyn","0901509190",2015,"DECD PILOT Grant",0
"Brooklyn","0901509190",2015,"LoCIP",72385
"Brooklyn","0901509190",2015,"Town Aid Road",241660
"Brooklyn","0901509190",2014,"Total",760555.08
"Brooklyn","0901509190",2015,"Total",753150.62
"Canterbury","0901512130",2014,"Colleges & Hospitals PILOT",0
"Canterbury","0901512130",2014,"Elderly Circuit Breaker",36709.76
"Canterbury","0901512130",2014,"State Property PILOT",9766.53
"Canterbury","0901512130",2014,"Veterans' Exemption",6594.62
"Canterbury","0901512130",2014,"Disability Exemption",783.88
"Canterbury","0901512130",2014,"Pequot Grants",33623.2
"Canterbury","0901512130",2014,"Elderly Freeze",0
"Canterbury","0901512130",2014,"DECD Tax Abatement",0
"Canterbury","0901512130",2014,"DECD PILOT Grant",0
"Canterbury","0901512130",2014,"LoCIP",54976
"Canterbury","0901512130",2014,"Town Aid Road",224597.74
"Canterbury","0901512130",2015,"Colleges & Hospitals PILOT",0
"Canterbury","0901512130",2015,"Elderly Circuit Breaker",38418.41
"Canterbury","0901512130",2015,"State Property PILOT",10752.17
"Canterbury","0901512130",2015,"Veterans' Exemption",6415.1
"Canterbury","0901512130",2015,"Disability Exemption",714.7
"Canterbury","0901512130",2015,"Pequot Grants",37278.55
"Canterbury","0901512130",2015,"Elderly Freeze",0
"Canterbury","0901512130",2015,"DECD Tax Abatement",0
"Canterbury","0901512130",2015,"DECD PILOT Grant",0
"Canterbury","0901512130",2015,"LoCIP",55431
"Canterbury","0901512130",2015,"Town Aid Road",224492
"Canterbury","0901512130",2014,"Total",367051.73
"Canterbury","0901512130",2015,"Total",373501.93
"Chaplin","0901513810",2014,"Colleges & Hospitals PILOT",0
"Chaplin","0901513810",2014,"Elderly Circuit Breaker",19076.53
"Chaplin","0901513810",2014,"State Property PILOT",62340.06
"Chaplin","0901513810",2014,"Veterans' Exemption",393.15
"Chaplin","0901513810",2014,"Disability Exemption",345.33
"Chaplin","0901513810",2014,"Pequot Grants",83102.43
"Chaplin","0901513810",2014,"Elderly Freeze",0
"Chaplin","0901513810",2014,"DECD Tax Abatement",0
"Chaplin","0901513810",2014,"DECD PILOT Grant",0
"Chaplin","0901513810",2014,"LoCIP",27498
"Chaplin","0901513810",2014,"Town Aid Road",189162.46
"Chaplin","0901513810",2015,"Colleges & Hospitals PILOT",0
"Chaplin","0901513810",2015,"Elderly Circuit Breaker",18014.66
"Chaplin","0901513810",2015,"State Property PILOT",63646.57
"Chaplin","0901513810",2015,"Veterans' Exemption",398.5
"Chaplin","0901513810",2015,"Disability Exemption",451.44
"Chaplin","0901513810",2015,"Pequot Grants",83587.3
"Chaplin","0901513810",2015,"Elderly Freeze",0
"Chaplin","0901513810",2015,"DECD Tax Abatement",0
"Chaplin","0901513810",2015,"DECD PILOT Grant",0
"Chaplin","0901513810",2015,"LoCIP",27157
"Chaplin","0901513810",2015,"Town Aid Road",189072
"Chaplin","0901513810",2014,"Total",381917.96
"Chaplin","0901513810",2015,"Total",382327.47
"Eastford","0901521860",2014,"Colleges & Hospitals PILOT",0
"Eastford","0901521860",2014,"Elderly Circuit Breaker",14719.76
"Eastford","0901521860",2014,"State Property PILOT",6659.47
"Eastford","0901521860",2014,"Veterans' Exemption",431.88
"Eastford","0901521860",2014,"Disability Exemption",113.66
"Eastford","0901521860",2014,"Pequot Grants",13098.98
"Eastford","0901521860",2014,"Elderly Freeze",0
"Eastford","0901521860",2014,"DECD Tax Abatement",0
"Eastford","0901521860",2014,"DECD PILOT Grant",0
"Eastford","0901521860",2014,"LoCIP",23050
"Eastford","0901521860",2014,"Town Aid Road",175099
"Eastford","0901521860",2015,"Colleges & Hospitals PILOT",0
"Eastford","0901521860",2015,"Elderly Circuit Breaker",16623.02
"Eastford","0901521860",2015,"State Property PILOT",7020.8
"Eastford","0901521860",2015,"Veterans' Exemption",609.92
"Eastford","0901521860",2015,"Disability Exemption",147.97
"Eastford","0901521860",2015,"Pequot Grants",14309.08
"Eastford","0901521860",2015,"Elderly Freeze",0
"Eastford","0901521860",2015,"DECD Tax Abatement",0
"Eastford","0901521860",2015,"DECD PILOT Grant",0
"Eastford","0901521860",2015,"LoCIP",22868
"Eastford","0901521860",2015,"Town Aid Road",174957
"Eastford","0901521860",2014,"Total",233172.75
"Eastford","0901521860",2015,"Total",236535.79
"Hampton","0901536000",2014,"Colleges & Hospitals PILOT",0
"Hampton","0901536000",2014,"Elderly Circuit Breaker",17304.94
"Hampton","0901536000",2014,"State Property PILOT",28529.96
"Hampton","0901536000",2014,"Veterans' Exemption",1043.27
"Hampton","0901536000",2014,"Disability Exemption",461.15
"Hampton","0901536000",2014,"Pequot Grants",12716.63
"Hampton","0901536000",2014,"Elderly Freeze",0
"Hampton","0901536000",2014,"DECD Tax Abatement",0
"Hampton","0901536000",2014,"DECD PILOT Grant",0
"Hampton","0901536000",2014,"LoCIP",28877
"Hampton","0901536000",2014,"Town Aid Road",187969.91
"Hampton","0901536000",2015,"Colleges & Hospitals PILOT",0
"Hampton","0901536000",2015,"Elderly Circuit Breaker",15129.56
"Hampton","0901536000",2015,"State Property PILOT",30685.62
"Hampton","0901536000",2015,"Veterans' Exemption",1061.35
"Hampton","0901536000",2015,"Disability Exemption",532.15
"Hampton","0901536000",2015,"Pequot Grants",14750.23
"Hampton","0901536000",2015,"Elderly Freeze",0
"Hampton","0901536000",2015,"DECD Tax Abatement",0
"Hampton","0901536000",2015,"DECD PILOT Grant",0
"Hampton","0901536000",2015,"LoCIP",28035
"Hampton","0901536000",2015,"Town Aid Road",188095
"Hampton","0901536000",2014,"Total",276902.86
"Hampton","0901536000",2015,"Total",278288.91
"Killingly","0901540500",2014,"Colleges & Hospitals PILOT",0
"Killingly","0901540500",2014,"Elderly Circuit Breaker",160781.77
"Killingly","0901540500",2014,"State Property PILOT",246326.02
"Killingly","0901540500",2014,"Veterans' Exemption",9178.56
"Killingly","0901540500",2014,"Disability Exemption",3926.7
"Killingly","0901540500",2014,"Pequot Grants",150886.05
"Killingly","0901540500",2014,"Elderly Freeze",0
"Killingly","0901540500",2014,"DECD Tax Abatement",0
"Killingly","0901540500",2014,"DECD PILOT Grant",0
"Killingly","0901540500",2014,"LoCIP",148014
"Killingly","0901540500",2014,"Town Aid Road",362879.46
"Killingly","0901540500",2015,"Colleges & Hospitals PILOT",0
"Killingly","0901540500",2015,"Elderly Circuit Breaker",154287.65
"Killingly","0901540500",2015,"State Property PILOT",278145.79
"Killingly","0901540500",2015,"Veterans' Exemption",11582.15
"Killingly","0901540500",2015,"Disability Exemption",4762.35
"Killingly","0901540500",2015,"Pequot Grants",158610.05
"Killingly","0901540500",2015,"Elderly Freeze",0
"Killingly","0901540500",2015,"DECD Tax Abatement",0
"Killingly","0901540500",2015,"DECD PILOT Grant",0
"Killingly","0901540500",2015,"LoCIP",143681
"Killingly","0901540500",2015,"Town Aid Road",362264
"Killingly","0901540500",2014,"Total",1081992.56
"Killingly","0901540500",2015,"Total",1113332.99
"Plainfield","0901559980",2014,"Colleges & Hospitals PILOT",33077.53
"Plainfield","0901559980",2014,"Elderly Circuit Breaker",109361.66
"Plainfield","0901559980",2014,"State Property PILOT",41376.49
"Plainfield","0901559980",2014,"Veterans' Exemption",7057.47
"Plainfield","0901559980",2014,"Disability Exemption",3123.38
"Plainfield","0901559980",2014,"Pequot Grants",160114.14
"Plainfield","0901559980",2014,"Elderly Freeze",0
"Plainfield","0901559980",2014,"DECD Tax Abatement",0
"Plainfield","0901559980",2014,"DECD PILOT Grant",0
"Plainfield","0901559980",2014,"LoCIP",127716
"Plainfield","0901559980",2014,"Town Aid Road",291295.31
"Plainfield","0901559980",2015,"Colleges & Hospitals PILOT",43393.25
"Plainfield","0901559980",2015,"Elderly Circuit Breaker",117199.62
"Plainfield","0901559980",2015,"State Property PILOT",57394.81
"Plainfield","0901559980",2015,"Veterans' Exemption",6473.23
"Plainfield","0901559980",2015,"Disability Exemption",3184.05
"Plainfield","0901559980",2015,"Pequot Grants",182339.83
